29836.1795201,37.8625070788
26525.5990709,51.3910054341
16522.0328712,26.5353332663
5704.63860514,40.799234928
33723.4037775,20.5786013224
30206.4031839,35.5916996444
19259.6190843,13.6016565017
27881.933399,28.8565132247
39112.1987919,41.5473156772
43401.5098376,36.066460094
35556.8804981,42.1739339297
25609.8835083,54.0213237809
44371.2505279,28.1856458246
38964.6491327,29.8679967329
11312.4577591,13.6595214466
27780.8109455,18.6582152061
17644.8079941,22.0443368244
15093.8608762,19.1471318236
13639.1879121,26.227856786
50533.1043384,58.7468600619
34769.1389423,40.9820691285
45814.8799917,33.0201165925
31727.175261,45.3701391711
41708.6977484,41.9739544082
47365.5472383,33.5861403936
35954.7760215,32.7384643303
60950.3947183,44.348944316
35839.7290997,38.6588412427
46937.6486932,40.3344082902
26207.6144831,41.9477601268
42154.343767,24.2687848934
21898.770847,28.1637629006
18894.4710523,34.7178792675
35670.4468137,42.1617009095
33245.4301682,20.9733314762
16956.6266842,26.3916409225
16275.1481345,35.1903575772
24242.8332781,51.7571421739
38958.6800876,20.2755375909
33555.6024051,39.0040457804
34371.3185053,35.4100467326
28028.4450682,29.3814855784
21442.9726407,14.3403661583
26094.932594,30.5266467303
24252.8652391,31.6758837073
51455.9933693,36.7926628328
13680.7251441,33.7618276562
48187.0183039,35.8016944683
34201.6268826,33.7024958721
28432.3875584,19.6063708961
37405.476886,20.0704689428
10277.4793591,34.3771246464
40200.2065637,37.3974248937
42250.8554949,42.7556519887
18555.933896,20.1221446131
29545.2627879,17.4458194674
15122.2665139,25.1133855747
13619.3328307,33.033625346
14334.6975839,33.873328815
59570.8353633,38.2783463688
12400.426209,13.8658683043
53136.8316754,57.5134263414
14902.0762072,35.7194186619
4768.25056914,37.0649013828
35839.4109307,27.9847361698
28882.5358441,34.1872333874
37386.3987777,36.9959096784
6701.93542573,40.5613882064
34222.1930255,46.6673119594
13313.523269,35.8564767633
45620.9922373,34.8547813975
28302.0389198,38.1935950161
15246.2141458,34.5392850958
4538.69292618,16.5096394227
15925.3893974,26.3821435173
25436.0592368,42.67209612
34661.6904913,35.0934444014
15868.2294826,30.4325044529
24897.1188217,17.8887559119
27310.0489642,48.6567492175
10630.4774783,17.3841815337
32605.7641334,42.6679105907
12311.4202372,24.4921745196
13823.7929365,16.1510317055
47688.3048059,62.9208392531
25200.9481287,30.4724650591
19594.7729772,20.374184235
33528.2424269,38.3779468506
3698.13791003,37.5479312792
11401.6729365,28.2834331132
27423.7127072,37.9382013207
16687.4114605,22.4502490848
6346.21337726,24.9884116086
22418.7480348,23.0572343843
37296.5923264,27.3459026561
16274.9689773,34.8020616166
35760.843632,44.17998565
54150.2436034,60.5914849815
18227.5844627,30.1847611582
24388.8205252,26.4860508439
37025.4239478,44.9688097381
17015.9886137,27.7509371228
18746.5531433,14.0705333955
9008.38980806,23.7752159659
28655.9524441,30.3396580006
23579.9228111,29.3002542897
54608.1164705,60.0057745691
42141.4030052,54.6397428938
24240.8921946,42.0808610015
49240.4306649,30.3813290579
26642.6122343,30.1486415885
28434.6474527,24.6202366214
45344.0545311,47.840265506
47452.9359446,38.6284116005
18161.1870563,24.1848323093
38215.666312,48.0151492189
27546.4604195,22.4324037088
26023.2220574,14.5794204476
18504.4812136,31.5535015313
33610.1052513,39.9860827418
21765.7927957,38.5158016751
19841.2532487,21.5269482997
51473.452641,39.2763858683
28418.0085176,48.3493489275
42372.4790314,43.7731149041
23076.9722982,24.8874392062
40287.6371827,44.1098186247
19352.2053452,16.9792053812
37591.3111183,50.6205698224
36497.5913341,37.4697071079
44233.1444364,37.3897788119
16323.3994119,28.8685824827
53389.6810597,42.6991103481
17761.8151908,23.7983834205
21295.1736085,53.2806081513
32713.8691654,48.565538375
36833.9935902,24.9832776803
29402.5214908,28.6507050675
18899.8408869,35.539301401
6893.63968665,32.6636938692
28323.9658512,28.4035784025
38861.5693713,32.529270583
27742.8759649,36.8609440478
18506.9811557,28.2923289882
17574.4119176,25.3882871438
29631.8590535,32.7706992936
55728.1584699,57.4248105508
69642.1831021,53.6439414149
50529.0225571,29.5941416581
20026.1523701,40.4732858222
32101.2244314,28.3552211252
30187.7990374,39.7573151556
39148.3728749,35.6658683164
25395.1308314,35.8597929635
44382.9342128,37.0553560085
19185.3559204,25.3397683414
23624.2438419,28.9967796755
33021.9775563,32.4955519799
33987.1984048,31.8811005964
29827.4612614,37.9685849088
48641.6922553,35.2430963535
33769.5745191,31.3626586071
31003.2741848,16.5119580835
17057.605487,31.1559062162
39488.1202422,19.0915710056
24684.4162822,49.089674729
53913.4598268,38.8091978555
45286.5229757,43.3525547309
26176.2237297,40.8051262466
13793.7590666,28.2067007552
26144.2443936,38.6079233718
34729.9102286,34.9293039532
17228.3222104,27.4146248412
18311.8969035,32.6525658753
31484.1797395,29.9055735843
13925.0306146,39.4374137353
24208.9224858,23.4913082288
14585.0189897,20.4165905792
38591.0537399,39.1248619043
25193.2748,13.8316754286
37222.5200204,39.5357745127
28341.8593518,27.9105890583
55120.8927524,41.9518159293
10503.5000645,31.2915935668
51190.7440618,43.9528374569
24655.8946928,33.0468642747
42327.137713,34.1481499948
24606.6905656,48.6518210137
31752.2421087,31.7606650513
34199.1949397,46.7976671186
78422.1740716,82.3796827128
46057.4385816,27.2625336307
40693.5472205,46.1220191163
27180.7036312,31.2251881071
29263.2923923,31.9406450757
18105.5900561,24.0895716822
24612.2451722,14.5969377424
17959.2972468,19.4604183868
45959.6544134,34.4683248093
27436.7840318,33.8442676478
32448.5298311,41.93488861
40374.5362099,51.1781363357
33873.7931238,23.8115378699
46674.896352,25.287043758
41222.0921732,32.7139254717
31282.887379,44.0216026325
36471.9902766,36.6417458385
24489.9785292,26.6567435408
34660.4444233,34.3948303013
28602.6760901,43.933571906
10433.0866461,30.2038049113
42040.92649,46.3776894961
25121.3235532,26.7822000389
21966.976012,28.1779520445
47540.2818782,40.4354157628
43253.2430502,30.2709828006
23026.5856423,13.0604564007
22082.9727528,21.2461362433
50438.585233,53.4288544696
51879.9032543,28.9325994561
17659.2981853,31.1108799532
12558.127025,28.1906262046
33783.8707332,31.1221557546
26948.99052,13.5959670019
12930.5291076,38.3615756727
50609.5669557,43.5583563976
27425.7621996,18.2413453108
30553.4655867,31.2760284453
25446.1653517,17.8845023732
28302.3685422,23.959702781
49493.6577258,37.0675842041
41981.1157756,26.5533004994
10587.0779971,23.9773580609
65724.4219079,57.2133892627
49977.2478013,33.8968900789
43406.4279207,44.518234723
12548.8172131,32.5747180935
22328.5896844,38.4104149112
22658.1029944,30.4709390601
23055.9664201,28.5529701799
23970.296931,54.3901270606
48643.8926755,46.7319693923
42128.040344,20.0135188547
20995.528565,29.5462958476
24371.5659171,19.2263628609
40077.7423071,53.1670077593
54391.3089894,51.8887572847
22699.2439696,19.7659979244
35851.8671498,30.7913112719
30340.0390326,45.2500378376
8673.34311791,13.4397974411
36653.0318199,22.975941822
35192.3433597,15.6261609271
47452.5342397,45.2823337149
12427.4401302,20.2957416136
36061.4079272,19.1490030369
17565.0815924,19.3789212912
7694.32515028,23.2399809924
42197.5202159,27.9939622023
41998.7702511,48.6237568515
28836.3859649,21.211800818
42242.6290228,41.6238500768
15406.8131224,21.0317579299
22182.1265541,24.0112177344
43962.398743,34.0479803672
27016.3099511,33.9096494426
25243.8456135,43.7465001056
30609.9547641,41.2246159361
33963.6743074,53.9705590371
13448.7198515,19.948907042
34205.0814637,38.5658780835
30742.9301508,23.9013562582
35652.8879648,32.3318224486
45293.7044313,31.1464778777
19198.6399401,16.5369224929
34845.5500265,33.0282919458
12414.0253676,14.4673428938
27485.6807098,37.8505805344
23217.4852336,25.2208823685
19603.3440018,17.356812662
19426.1663792,61.5137414589
40055.2050536,25.6657364586
28847.1128854,39.7505795719
29755.1260492,36.4925678328
50749.4539777,48.9701319714
3290.06643348,30.53074215
23364.0643505,30.7796042413
31268.699926,40.2166429354
37816.2047318,43.8106276454
38910.849495,42.7339920839
27432.1908801,31.5969067816
3607.91464276,18.8152226615
20894.5914434,19.1374068009
46318.6297446,51.9565391736
12449.7314172,18.390573642
29666.6048529,39.43808331
7451.48539542,30.6522090326
37680.397718,31.3031050622
146.393076295,32.0940722277
30775.3292032,31.7531912514
24935.5158194,36.3204509285
24152.8837651,37.4707858497
3693.03868269,33.7905581082
28312.4034906,35.9473942989
36980.9542203,33.451649812
13481.295169,33.0088771266
45513.8554729,42.7620829661
43589.1441771,46.1177277549
28897.776012,27.148639703
41277.232531,41.4905116395
4772.77054839,18.5080959805
57707.1308506,50.9367545167
30701.5707201,31.5678270757
25865.9111106,28.8518500501
25904.2206867,35.3377257959
29626.9481069,21.0261564444
19937.6500143,33.5537768043
28241.9321498,39.6360984893
17341.7211869,19.5497894169
13946.8402619,16.9791300244
26718.5850166,29.2615080277
59252.076153,60.6804823503
29438.5223093,27.5197772373
41701.8622749,16.6183592425
46430.0266667,25.093632569
18079.9608124,37.7154020925
10267.0554805,23.6819797821
37384.9507496,38.1882822971
26018.3555153,30.5393158247
22570.14783,26.3752108897
19288.5326341,33.717935533
36904.2114179,43.6788428249
29412.0131149,44.4190287646
27064.2611878,31.440484278
29977.4110072,20.8035088477
22694.4018805,23.672830886
50806.7926743,50.6514451386
29755.6683353,25.1368626064
70474.9772457,66.7510190179
40986.5419541,51.3102924585
26389.1393769,30.7895480777
47114.7800298,32.097013905
28847.8695267,37.4281563768
23916.6335694,30.6170465949
49979.0901546,32.5035660935
51297.6537181,46.5897008688
39833.8143351,47.3349028668
46804.6344956,46.8418832736
57662.4786944,45.4725364277
39272.7390471,39.883700521
12610.023984,24.1164166049
36076.9510603,32.2432884872
15683.5414731,45.2723672909
52341.1857894,36.5418263297
28563.272519,48.2534611585
22428.0624508,28.8731948155
36675.6622459,24.6001120435
64924.8092164,47.9968793635
10217.0841694,17.6183603269
17271.3181976,18.4726682327
54748.0295615,67.8542477548
37223.687569,27.8590659638
27731.533192,26.909867875
31370.6206094,27.6634852349
21373.6275356,23.6191603346
15171.9433439,35.0522172469
43397.2985218,37.1107899169
20213.1924817,26.4647783628
1975.96010149,16.0175277316
36477.6149225,39.6008350756
42173.3509855,24.1064624924
34031.3661515,36.9981766722
40347.9883098,51.4182735136
10979.5592134,22.4735112564
12378.0764353,15.3687542754
20304.2495274,43.9906420324
22463.1466174,44.7913928602
30378.0691654,29.05907602
45811.615898,28.737071992
39855.1697982,37.1317975393
34785.2018727,35.1942999211
30610.8718773,26.8604057281
12487.1347154,27.4800316942
43742.8136094,42.3766878813
12714.7165271,39.5928182295
6998.63412104,20.571893624
37971.2695463,23.7024118721
53518.8963258,49.8138369088
36440.8791318,24.1814146273
18162.9823547,34.0547892958
36347.894382,43.3910639501
18981.0462524,27.356360258
40585.5700537,36.867446042
32871.4819112,38.8862228183
30471.0677227,17.8209516812
58161.9556755,36.6194366104
40058.5403354,22.3200288744
17152.140576,18.1440681931
10934.7415045,32.1152152559
50954.4286422,48.1608613432
21471.9158143,42.632979653
24530.859626,20.2739315687
31730.6720623,27.4328558386
9526.14971154,28.8283286954
52193.265486,46.1738575951
31612.135937,37.5388828766
33949.9887327,34.6317928899
24507.0334088,25.1900789575
16968.7490689,36.5132877818
22170.2453062,28.113863274
21829.4969707,24.7439935462
37852.5060082,28.8216864382
27170.2349338,29.9159121283
20696.1377734,20.1169434925
20521.972565,24.5461369002
40228.6935605,23.2482669756
40096.6196003,47.3907281732
59082.3888183,40.2908443844
31893.2996719,32.669261276
16581.7390544,26.663087519
8544.27695385,35.3991822995
23071.5156584,38.7585248793
18927.1616769,30.5756052
53859.8794659,43.4603921441
20204.9438015,30.1982484159
18890.114143,17.9677817546
42468.9349419,54.8325317549
43635.1562661,41.4358028455
32276.9111413,19.0442500931
27027.9834778,40.4230197317
37365.8920841,41.5701705991
39886.3631522,40.8204358791
14740.477192,32.4719410171
43770.1920211,36.7419261493
21825.7920318,27.2272960455
29628.093303,38.8564531924
30478.948338,38.1252918347
28956.4210308,23.4867010496
31365.7494161,22.2230771641
31303.2095273,29.9254855911
32804.1744922,37.0720342105
39873.830465,42.3974276977
34017.6252717,43.2028009589
23342.7201967,20.0747199135
22007.9624774,18.3881248747
50106.3997791,25.852095225
34278.5721917,31.678460878
27159.5650634,25.3405230495
29525.5263867,25.0808433685
55093.2657667,44.8992674207
24611.323394,36.7296993258
38105.9169257,28.3804566843
61699.6716473,31.020738285
31323.7062087,37.6692635402
37326.9892768,26.0031764309
44647.6255924,53.961164316
65723.5368789,39.2687972082
46979.3311091,63.534905267
31907.3201882,32.1020618282
13464.6010615,22.8525420364
47291.4019427,41.6905574122
15036.6181329,19.6533974524
26904.0141704,23.6179215616
38335.9211644,34.5624452729
34851.0962553,46.8740288954
37767.5885919,31.4272282644
32701.0860498,25.9467657521
39777.1853657,37.722721944
44189.8411697,37.1639153376
70478.1605584,57.0543230817
36701.6879393,28.7578985746
25902.9991812,36.1376243841
35112.6858157,33.2591252276
41478.0634911,32.9955081426
18254.7614252,24.1607580408
41180.2205949,40.3731297546
21149.8867916,24.9712716199
22463.9690945,38.3159306056
26627.2256714,17.9857929447
18298.2450666,47.1714869562
35510.1479724,35.1117906686
21078.3890058,25.8069766788
21892.4445797,24.1032613173
35123.2001718,27.1506970133
43089.433671,23.4696213983
40013.4355216,43.7756580565
33425.5952781,31.3036495962
27016.4916934,30.6038448336
24973.0718179,36.4585554484
30640.575888,34.7305141796
26582.8044283,21.638363627
28615.0356342,30.5547065173
21752.7834408,39.4531326704
11053.5976374,19.7849789314
17238.4800366,20.9026424314
30800.0917912,31.4315341133
2722.69620448,15.5187415846
11560.8030102,31.5289260409
27491.8125476,30.7631328716
17895.3870013,22.4794410397
50004.7152247,54.7465254641
34584.8879512,46.9796057565
51946.720981,57.76431167
43489.6002894,41.2435049288
68447.9587065,59.7109536677
52244.0536326,18.6537513411
22257.1274046,18.1509389177
22965.0343747,29.1574310302
47705.5775807,24.9665815791
28591.2846881,35.0018767445
47838.5791719,41.1550784582
8366.05617628,36.8092996634
13156.4696164,18.4094050497
25374.7132804,16.6779720598
13462.7948344,29.3237832329
5787.4461876,25.9602552829
31465.3464977,25.2129493704
25322.4344827,39.8045581612
25866.263047,38.8189627569
38260.1890596,28.7689916143
952.518929403,29.2455359067
56027.833632,60.8066985796
36178.9185749,19.3981959013
34680.9089484,26.839816942
17570.4268538,25.7158553544
30416.0796089,42.2414599627
17492.1557459,44.4698284535
39248.590964,35.2174213846
40102.7353121,44.9447283696
24749.1688419,29.5517604573
44460.8472762,22.505037857
32352.9534313,47.5851800336
45061.8594888,51.5067530997
10882.803879,23.950970502
28434.2678614,28.4540353181
25552.167877,31.5627093005
65707.0210906,52.5241060754
50281.8070824,54.6923763771
34196.6143412,23.6902283054
15882.7012941,13.8143633022
21484.6878221,16.2232415894
27284.9963833,39.7704078474
52584.3314926,47.4316777878
43143.9268782,26.7567110351
13078.5869267,33.7042151771
42515.8458008,63.1839321307
34020.3504891,52.5223220586
19772.2650987,34.6810913024
23037.7377697,30.3755432127
24419.2536669,33.5252419747
31406.3925013,40.8515930284
28057.5256925,23.5066695255
3244.53824265,29.1042763455
14898.8190729,30.9142860011
11060.6377647,30.7462457012
45573.1481683,44.7448088099
25008.4507891,15.3103768363
8437.29243111,15.318522908
24005.8300257,30.5152771727
20529.8303392,33.4347786454
7237.11212548,26.7254877926
65479.8825526,29.0147660051
42257.9716396,40.1230570822
18468.0302224,31.314255938
20811.3781394,21.9142846131
53911.4830438,52.9879887122
13485.400293,34.4415681255
41332.668312,39.8280054101
18577.9524952,30.9943570769
26371.0243674,26.6579113041
44524.2630787,52.7724257701
22398.8667787,13.3658055984
22735.4765309,17.3549721938
36179.0108243,46.710021081
34027.6668451,17.6923738483
24469.5580793,39.2954400277
39838.0756567,43.9632689432
20287.5357653,23.4016273862
36832.3906505,30.7624812754
45535.0990203,34.8406705945
43761.653722,34.8939435364
26075.6312582,32.7167068022
7989.66642609,42.6404147303
48059.5359166,30.9094438994
27318.1877764,24.4691607535
42989.1838317,47.5141369933
8840.66372409,25.3713011687
9790.4245691,18.22395521
37764.9692574,38.2734054159
4270.04034605,16.2507615284
28125.5655058,21.2723946844
7971.51008126,29.355582625
15918.6078815,22.028185484
30537.2247777,20.0197253111
13144.2063498,34.9630563582
45387.9113819,38.4197290117
51492.2756288,47.8291775035
32729.9024896,28.8035749673
32641.8188443,46.7588620223
56251.3751789,48.3692526978
32650.2525196,21.4256973796
55378.0556475,55.1204271094
41183.682143,40.3142350039
27538.8855945,19.6890582071
29032.6488075,21.2102410287
22879.2031845,42.6804454226
34912.3510575,30.2877438768
57440.3972163,46.235557727
40504.499922,45.127920438
27843.5574315,22.4027407577
27345.2514139,34.6320512083
43738.3321282,39.500967843
46220.1707398,54.342842696
36532.0756828,36.8499974596
60204.2351724,56.6212463839
9020.55996417,15.7314825466
28155.6681932,38.5155054334
3482.56839614,29.2976032274
44290.1466792,40.8928285891
32136.9747288,26.2700838379
30924.2745516,37.9138247499
17012.8404326,33.2591258062
57028.4067307,45.0887175379
44349.3452036,44.7520391817
15706.4108286,22.4801800407
41285.1294437,36.9618629499
13494.7340234,43.7710789999
40267.5772905,29.0309249825
24635.2652818,32.654483879
48480.4038047,49.4297072319
46135.8456938,36.2506361629
27757.3663328,34.2397289369
9335.00062418,22.3397293968
42343.5130696,47.6474800931
50020.6712753,30.5121976276
21765.4051377,18.914267372
28009.1181649,32.8088837949
38814.434548,46.4497547486
32430.7946077,34.7134565386
52682.6444922,63.2777381709
22233.6220305,32.9256666641
35094.2542077,22.8890977376
11027.7766564,19.6903579969
47826.5479244,40.1603059393
18434.0843332,25.342440348
34556.6111953,23.2265587252
33053.527466,49.0236720838
47178.8643692,48.0284547237
13003.2819438,24.2409454442
20705.2326587,19.1612885897
32777.6064517,27.5036524036
49560.9165771,45.7168200424
17280.6192101,14.841229567
20025.0687547,41.4861231729
37039.1737086,18.3176879054
41047.5295231,30.5078709127
41486.4634638,56.8931554871
40055.1058519,51.0328491048
29793.5821768,39.0134721623
29221.0443936,27.0467390057
14429.849146,34.8172323604
15474.5577392,26.1526540399
37531.0915043,50.4651253948
11608.8687346,30.5790318104
21816.4034611,30.0660642831
21764.2913338,23.0737845675
21842.1521284,37.7521861263
17852.3836569,40.2608268449
54245.1423549,48.0269428406
13807.8114232,25.3320681458
25578.5370749,41.612141799
24503.8550343,20.4987297878
46532.2524572,43.7106452316
35876.7577386,31.6375452243
50308.8492916,38.8583549167
49201.7547799,48.1093128778
22825.1782391,40.1193439197
17069.4969053,32.9160540162
42181.41338,39.1244784986
18883.243786,50.3858558588
25953.5636599,17.3425145025
710.606311548,20.5904469616
41557.2396719,33.37263772
44876.5721482,36.002874757
3267.6820148,20.1571462963
36541.869822,24.7548299221
19644.3083423,45.7418762241
46756.7654993,35.2827801875
21417.6043602,30.9856105841
37375.7979258,47.9243522101
51000.2928486,44.9995794856
26422.4765156,29.2125759753
59344.1339309,44.0164215283
12856.9178047,23.1544290135
19504.8238528,25.1665593092
50275.2030276,49.656426649
11606.5877317,33.9683841602
62509.0829303,59.5636435941
50484.1879461,54.880799643
24648.1875089,39.864874379
8497.97716839,23.4538868805
37602.2833525,26.5918028851
19833.4770412,41.5621406003
17079.157417,27.4674756372
20648.8434598,38.2371610052
30993.8553044,42.4328649366
34833.6084678,29.8551882882
34357.4210777,30.322510024
30613.6130637,43.5366462787
29124.2590478,46.6534525519
2977.67934153,21.3292799776
30667.6316068,21.9634348682
46349.8901936,58.0012814077
38132.377644,41.2074882049
15956.8836964,31.3573696216
25586.4614909,21.4354662544
29831.5039997,21.5574944715
47691.5862346,41.8063507972
64658.7550157,58.3626995425
19021.4974295,32.2204288405
21463.1816298,16.1688666313
54675.5234638,55.6104852994
35884.8417351,45.9407972138
49622.0069448,34.1927240505
31987.808463,46.889067907
17366.6138492,28.6570537447
27011.1102322,24.0581944482
41459.3833029,36.570561345
23950.578598,31.6932506214
33701.3346097,32.6164245765
21262.8567692,45.1201406061
70619.2062656,54.1449678554
46929.8391205,41.0521257431
63341.2601811,30.9917519659
41068.5180941,46.5240684895
20832.9440675,32.6563122161
9619.41637867,14.3446767345
5302.10496743,22.4460046977
26343.3357492,35.9392242666
43462.8784624,53.5288002357
19463.3311476,30.2643680744
40629.8205101,32.7458669133
35185.7376383,23.3501020706
26713.2708451,32.7933736149
17867.0679632,17.5395723521
9167.79710403,17.0499229469
43768.962812,33.3401764937
31003.5575971,53.4775932676
46064.0520342,59.8309623947
40665.8106036,24.3354270368
21581.2894046,30.6786031034
25625.5516146,14.0671924127
25906.6741476,31.1162419932
6668.20732413,24.6343379619
39853.6355968,45.1442790995
48189.7312814,52.7162415078
20440.2080183,37.1168533515
12221.7617931,21.4172969687
23745.5620889,36.1053336421
36608.6036039,33.4883352702
15906.61309,38.4205801741
53115.3539672,40.2618711905
26742.5467286,42.3347034345
37518.12005,37.7127607033
39949.4734031,31.8454626185
47505.9651814,49.8931850643
8860.1490582,20.889267602
10444.6564087,29.6535551131
36671.4073658,55.2701261407
6424.49075557,17.2691838247
27700.8056604,39.4428055149
43777.3410184,36.9374267614
35683.0929426,34.8161796915
40186.0396279,31.4278665896
16033.0702774,20.0522193495
39404.7435433,39.3526769915
23034.6682221,31.635202155
41992.0287287,49.7747543906
19304.5294808,17.7211690544
2383.99033784,32.2817877752
14941.4151974,27.9196575395
61514.6877137,51.4558454562
35919.7937095,46.9468538161
31928.9123771,23.9608621943
32634.3353161,23.4037342236
20680.5261308,41.3104579157
37508.3237345,44.3202375149
30794.1135692,46.6197974697
36540.0007555,22.7996331746
45411.8301345,27.3058644823
33762.7070385,42.6775244274
30172.6696936,53.3478525091
10743.2225534,31.7752252317
50418.040337,37.567819832
28463.6944514,27.6045195825
16057.3740223,28.8496864792
10792.5118187,22.5177190689
17518.2761947,20.1421299014
22825.3264483,24.0414433871
59344.6446813,38.6594963017
13152.5728247,33.2153447895
21285.0487616,15.0854143521
25064.9478558,44.6017044113
42990.2012292,39.9546185514
29728.9822753,50.227347386
26944.3066127,36.4572853456
27065.116743,31.2525920511
43286.3973223,45.5219986023
17094.383799,17.113140183
38701.1296927,34.7271131265
20063.2001365,22.3446505541
29923.1897609,34.9375288762
9046.77757054,44.0118305701
13523.6638439,38.907627542
15235.8343504,14.6442819974
32023.558043,38.7913405189
29823.5779431,30.164358619
20975.9520626,32.4223673712
52458.532106,33.7812779798
26036.8203596,33.7838240962
50923.999688,36.995945747
30713.5753253,44.8118848836
38995.7572795,26.0997802216
14743.4014538,38.2594305288
